Local Time,Device Name,deveui,Freq[Hz],BW(kHz),channel,coderate,RSSI(dBm),snrSNR(dB),SF,Temperature (F),Humidity (%),dr,fcnt,Jamming
2/2/2023 16:03,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-67,13.8,10,68.43,27.41,0,12332,1
2/2/2023 16:03,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-71,11.8,10,68.95,26.91,0,14344,1
2/2/2023 16:03,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-60,10.8,10,68.97,24.89,0,13691,1
2/2/2023 16:04,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-70,11.5,10,69.03,26.96,0,14345,1
2/2/2023 16:04,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-81,9.2,10,68.63,25.55,0,14207,1
2/2/2023 16:05,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-65,11,10,68.41,27.46,0,12334,1
2/2/2023 16:05,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-66,9,10,69.03,27.01,0,14346,1
2/2/2023 16:05,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-63,12.5,10,68.97,24.9,0,13693,1
2/2/2023 16:05,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-64,8.5,10,68.76,25.86,0,193,1
2/2/2023 16:06,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-63,10,10,69.04,26.97,0,14347,1
2/2/2023 16:06,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-64,13,10,68.97,24.97,0,13694,1
2/2/2023 16:06,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-69,9.2,10,68.83,26.03,0,194,1
2/2/2023 16:07,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-60,9.5,10,68.97,25.15,0,13695,1
2/2/2023 16:07,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-65,12,10,68.45,27.58,0,12336,1
2/2/2023 16:08,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-71,12.8,10,69.01,27.08,0,14349,1
2/2/2023 16:08,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-64,11.8,10,68.43,27.59,0,12337,1
2/2/2023 16:08,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-63,9.8,10,68.97,25.06,0,13696,1
2/2/2023 16:08,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-82,12,10,68.68,25.39,0,14211,1
2/2/2023 16:09,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-68,10.8,10,68.81,25.78,0,196,1
2/2/2023 16:09,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-65,11.5,10,68.43,27.49,0,12338,1
2/2/2023 16:10,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-81,10.2,10,68.65,25.59,0,14212,1
2/2/2023 16:10,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-62,12.5,10,68.97,24.99,0,13697,1
2/2/2023 16:10,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-66,9.2,10,68.79,25.92,0,197,1
2/2/2023 16:10,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-68,12.5,10,69.04,27.01,0,14351,1
2/2/2023 16:10,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-62,8.5,10,68.43,27.48,0,12339,1
2/2/2023 16:10,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-78,10,10,68.61,25.58,0,14213,1
2/2/2023 16:10,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-66,8.5,10,68.79,25.91,0,198,1
2/2/2023 16:11,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-71,12.8,10,69.06,26.99,0,14352,1
2/2/2023 16:11,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-65,9.8,10,68.77,25.98,0,199,1
2/2/2023 16:12,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-72,13.2,10,69.08,27.05,0,14353,1
2/2/2023 16:12,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-64,11.5,10,68.41,27.56,0,12341,1
2/2/2023 16:12,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-71,11,10,69.08,27.05,0,14353,1
2/2/2023 16:13,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-61,10.5,10,68.94,25.05,0,13700,1
2/2/2023 16:13,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-67,14,10,68.4,27.59,0,12342,1
2/2/2023 16:14,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-63,11.8,10,68.94,25.07,0,13701,1
2/2/2023 16:14,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-81,12,10,68.59,25.67,0,14216,1
2/2/2023 16:14,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-65,7.2,10,68.72,26.01,0,201,1
2/2/2023 16:14,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-69,12,10,69.06,27.02,0,14355,1
2/2/2023 16:14,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-79,8,10,68.56,25.68,0,14217,1
2/2/2023 16:15,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-72,13.8,10,69.1,27.03,0,14356,1
2/2/2023 16:15,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-62,12.2,10,68.94,25.08,0,13703,1
2/2/2023 16:16,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-66,8.5,10,68.7,26.07,0,203,1
2/2/2023 16:16,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-76,11.8,10,68.54,25.74,0,14218,1
2/2/2023 16:16,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-68,10.2,10,68.7,26.07,0,203,1
2/2/2023 16:16,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-70,9,10,69.1,27.08,0,14357,1
2/2/2023 16:16,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-65,11,10,68.36,27.6,0,12345,1
2/2/2023 16:17,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-78,10.2,10,68.52,25.77,0,14219,1
2/2/2023 16:17,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-72,14.2,10,69.08,27.02,0,14358,1
2/2/2023 16:18,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-64,12.2,10,68.32,27.57,0,12347,1
2/2/2023 16:18,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-69,10.8,10,68.68,26.03,0,205,1
2/2/2023 16:18,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-68,12.2,10,68.68,27,0,14359,1
2/2/2023 16:18,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-83,12.5,10,68.45,25.77,0,14221,1
2/2/2023 16:19,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-63,9.2,10,68.88,25.11,0,13706,1
2/2/2023 16:19,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-67,13,10,68.32,27.54,0,12348,1
2/2/2023 16:20,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-68,10.5,10,68.65,25.99,0,207,1
2/2/2023 16:20,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-62,12,10,68.9,25.05,0,13708,1
2/2/2023 16:21,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-80,11.2,10,68.43,25.75,0,14223,1
2/2/2023 16:21,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-71,10.5,10,68.67,26.06,0,208,1
2/2/2023 16:21,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-65,11.8,10,68.32,27.5,0,12350,1
2/2/2023 16:21,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-60,10.8,10,68.88,25.08,0,13709,1
2/2/2023 16:21,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-82,8.8,10,68.43,25.73,0,14224,1
2/2/2023 16:22,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-68,12.2,10,69.08,26.97,0,14363,1
2/2/2023 16:22,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-64,9,10,68.32,27.48,0,12351,1
2/2/2023 16:23,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-61,11.2,10,68.88,25.05,0,13710,1
2/2/2023 16:23,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-68,10,10,68.67,26.02,0,210,1
2/2/2023 16:24,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-60,8.2,10,68.86,25.03,0,13711,1
2/2/2023 16:24,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-69,11,10,68.65,25.97,0,211,1
2/2/2023 16:24,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-77,10.8,10,68.43,25.69,0,14226,1
2/2/2023 16:24,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-65,13.2,10,68.32,27.4,0,12353,1
2/2/2023 16:24,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-66,7.8,10,69.03,26.94,0,14365,1
2/2/2023 16:24,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-64,12.5,10,68.32,27.4,0,12353,1
2/2/2023 16:26,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-60,9.5,10,68.86,25.02,0,13713,1
2/2/2023 16:26,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-89,9.8,10,68.41,25.64,0,14228,1
2/2/2023 16:26,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-64,12.2,10,68.31,27.39,0,12355,1
2/2/2023 16:26,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-68,10.2,10,68.65,25.92,0,213,1
2/2/2023 16:27,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-87,10.2,10,68.36,25.67,0,14229,1
2/2/2023 16:27,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-61,11.8,10,68.86,24.98,0,13714,1
2/2/2023 16:27,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-71,9,10,68.56,25.97,0,214,1
2/2/2023 16:27,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-69,12.2,10,68.99,26.89,0,14368,1
2/2/2023 16:27,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-66,13,10,68.34,27.35,0,12356,1
2/2/2023 16:28,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-67,7.8,10,68.59,25.94,0,215,1
2/2/2023 16:28,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-65,13.5,10,68.34,27.34,0,12357,1
2/2/2023 16:29,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-61,9.5,10,68.9,24.89,0,13716,1
2/2/2023 16:29,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-82,11.8,10,68.41,25.57,0,14231,1
2/2/2023 16:29,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-71,11.2,10,68.88,26.9,0,14370,1
2/2/2023 16:29,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-69,9,10,68.61,25.9,0,216,1
2/2/2023 16:30,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-79,9.8,10,68.41,25.55,0,14232,1
2/2/2023 16:30,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,12.2,10,69.01,26.86,0,14371,1
2/2/2023 16:31,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-65,7.2,10,68.59,26.02,0,218,1
2/2/2023 16:31,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-67,11,10,68.59,26.02,0,218,1
2/2/2023 16:31,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-71,11.2,10,68.56,26.96,0,14372,1
2/2/2023 16:32,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-69,11,10,68.29,27.35,0,12360,1
2/2/2023 16:32,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-62,13,10,68.88,24.92,0,13719,1
2/2/2023 16:32,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-72,13,10,68.99,26.96,0,14373,1
2/2/2023 16:33,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-82,11.8,10,68.38,25.69,0,14235,1
2/2/2023 16:33,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-66,11.8,10,68.29,27.38,0,12362,1
2/2/2023 16:34,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-72,12.2,10,69.03,26.94,0,14374,1
2/2/2023 16:34,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-62,11.2,10,68.9,24.97,0,13721,1
2/2/2023 16:34,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-78,8.2,10,68.38,25.64,0,14236,1
2/2/2023 16:34,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-69,10,10,68.61,25.94,0,221,1
2/2/2023 16:34,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-70,11.5,10,69.04,26.84,0,14375,1
2/2/2023 16:35,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-65,13.8,10,68.31,27.42,0,12363,1
2/2/2023 16:35,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-66,8,10,68.65,25.9,0,222,1
2/2/2023 16:36,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-69,10,10,68.32,27.37,0,12364,1
2/2/2023 16:36,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-62,11.2,10,68.9,24.92,0,13723,1
2/2/2023 16:36,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-89,10.5,10,68.43,25.57,0,14238,1
2/2/2023 16:36,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-66,9.2,10,68.61,25.87,0,223,1
2/2/2023 16:36,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-71,11.5,10,69.08,26.76,0,14377,1
2/2/2023 16:37,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-66,12.8,10,68.32,27.36,0,12365,1
2/2/2023 16:37,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-65,9.8,10,68.63,25.81,0,224,1
2/2/2023 16:37,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-82,11.2,10,68.43,25.52,0,14239,1
2/2/2023 16:38,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-66,8.8,10,68.34,27.33,0,12366,1
2/2/2023 16:38,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-64,12.2,10,68.92,24.89,0,13725,1
2/2/2023 16:38,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-66,9.2,10,68.63,25.79,0,225,1
2/2/2023 16:38,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-90,11,10,68.43,25.48,0,14240,1
2/2/2023 16:39,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-63,7.5,10,68.92,24.85,0,13726,1
2/2/2023 16:39,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-80,11.8,10,68.45,25.43,0,14241,1
2/2/2023 16:39,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-69,9.8,10,68.63,25.74,0,226,1
2/2/2023 16:40,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-67,13.2,10,68.38,27.2,0,12368,1
2/2/2023 16:40,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-70,11.2,10,69.26,26.55,0,14380,1
2/2/2023 16:40,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-60,9.2,10,68.94,24.78,0,13727,1
2/2/2023 16:40,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-69,8.5,10,69.26,26.62,0,14381,1
2/2/2023 16:41,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-60,9.2,10,68.95,24.84,0,13728,1
2/2/2023 16:42,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-83,10.5,10,68.56,25.33,0,14244,1
2/2/2023 16:42,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-57,9.8,10,68.99,24.81,0,13729,1
2/2/2023 16:43,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-69,12.2,10,69.28,26.56,0,14383,1
2/2/2023 16:43,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-61,9.5,10,69.03,24.75,0,13730,1
2/2/2023 16:44,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-69,11.5,10,68.81,25.61,0,230,1
2/2/2023 16:44,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-67,13.8,10,68.49,27.02,0,12372,1
2/2/2023 16:44,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-81,11.8,10,68.68,25.14,0,14246,1
2/2/2023 16:44,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-70,10.2,10,68.79,25.51,0,231,1
2/2/2023 16:44,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-68,12.5,10,68.92,26.5,0,14385,1
2/2/2023 16:45,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-83,9.5,10,68.74,25.12,0,14247,1
2/2/2023 16:45,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-66,12.8,10,68.5,26.98,0,12373,1
2/2/2023 16:45,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-68,10.8,10,68.86,25.5,0,232,1
2/2/2023 16:46,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-69,9.8,10,69.24,26.49,0,14386,1
2/2/2023 16:46,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-69,10.5,10,68.9,25.37,0,233,1
2/2/2023 16:47,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-62,9.8,10,69.17,26.48,0,14387,1
2/2/2023 16:47,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-65,11.5,10,68.54,26.81,0,12375,1
2/2/2023 16:47,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-61,10.5,10,69.06,24.5,0,13734,1
2/2/2023 16:47,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-91,7.8,10,68.77,24.95,0,14249,1
2/2/2023 16:48,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-66,8.5,10,69.19,26.41,0,14388,1
2/2/2023 16:48,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-67,13.8,10,68.54,26.75,0,12376,1
2/2/2023 16:48,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-64,8.5,10,68.54,26.75,0,12376,1
2/2/2023 16:48,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-90,11,10,68.76,24.89,0,14250,1
2/2/2023 16:48,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-63,10,10,68.88,25.15,0,235,1
2/2/2023 16:49,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-65,11.8,10,68.56,26.56,0,12377,1
2/2/2023 16:49,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-90,12.2,10,68.68,24.8,0,14251,1
2/2/2023 16:49,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-64,11.8,10,69.06,24.33,0,13736,1
2/2/2023 16:50,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-66,8.5,10,68.52,26.51,0,12378,1
2/2/2023 16:50,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-69,11,10,68.85,25.15,0,237,1
2/2/2023 16:51,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-64,8.5,10,69.06,24.23,0,13737,1
2/2/2023 16:51,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-70,11.2,10,69.17,26.13,0,14391,1
2/2/2023 16:51,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-63,12.2,10,69.06,24.19,0,13738,1
2/2/2023 16:51,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-69,7.5,10,68.79,25.1,0,238,1
2/2/2023 16:52,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-69,10,10,69.15,26.09,0,14392,1
2/2/2023 16:52,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-85,10,10,68.59,24.71,0,14254,1
2/2/2023 16:53,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-66,8,10,69.15,26.02,0,14393,1
2/2/2023 16:53,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-64,12,10,69.06,24.07,0,13740,1
2/2/2023 16:53,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-76,7.8,10,68.61,24.61,0,14255,1
2/2/2023 16:54,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-69,10.8,10,69.15,25.93,0,14394,1
2/2/2023 16:54,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-70,11,10,68.72,25.02,0,241,1
2/2/2023 16:55,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-88,10,10,68.58,24.66,0,14256,1
2/2/2023 16:55,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-65,9.8,10,69.13,25.96,0,14395,1
2/2/2023 16:55,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-64,12,10,68.52,26.47,0,12383,1
2/2/2023 16:56,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-79,11.8,10,68.54,24.69,0,14257,1
2/2/2023 16:56,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-66,14,10,68.52,26.48,0,12384,1
2/2/2023 16:56,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,12.2,10,69.1,26.01,0,14396,1
2/2/2023 16:56,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-90,10.5,10,68.52,24.74,0,14258,1
2/2/2023 16:56,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-71,12,10,68.7,25.08,0,243,1
2/2/2023 16:57,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-63,12,10,69.06,24.08,0,13744,1
2/2/2023 16:57,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-66,10.5,10,68.52,26.49,0,12385,1
2/2/2023 16:58,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-71,11.8,10,69.01,26.27,0,14398,1
2/2/2023 16:58,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-70,10.2,10,68.76,25.15,0,244,1
2/2/2023 16:58,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-64,11.5,10,69.06,24.14,0,13745,1
2/2/2023 16:58,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-64,11.5,10,68.5,26.67,0,12386,1
2/2/2023 16:59,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-81,11.2,10,68.61,24.84,0,14260,1
2/2/2023 16:59,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-66,14,10,68.5,26.68,0,12387,1
2/2/2023 17:00,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-70,10.8,10,68.79,25.28,0,246,1
2/2/2023 17:00,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-71,10.8,10,69.1,26.33,0,14400,1
2/2/2023 17:00,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-90,8.2,10,68.65,24.93,0,14262,1
2/2/2023 17:00,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-64,11,10,69.06,24.26,0,13747,1
2/2/2023 17:01,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-69,11.2,10,68.81,25.28,0,247,1
2/2/2023 17:01,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-66,13.5,10,68.5,26.79,0,12389,1
2/2/2023 17:01,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-66,13.2,10,69.03,24.32,0,13748,1
2/2/2023 17:01,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-82,12.2,10,68.63,25,0,14263,1
2/2/2023 17:02,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-65,14,10,69.04,24.3,0,13749,1
2/2/2023 17:03,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-71,12.2,10,69.06,26.34,0,14403,1
2/2/2023 17:03,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-65,9.5,10,68.49,26.75,0,12391,1
2/2/2023 17:03,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-65,8.2,10,69.04,24.29,0,13750,1
2/2/2023 17:03,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-82,10,10,68.56,24.96,0,14265,1
2/2/2023 17:03,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-69,10.2,10,68.72,25.31,0,250,1
2/2/2023 17:04,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-72,13.8,10,68.94,26.42,0,14404,1
2/2/2023 17:04,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-65,11.5,10,69.03,24.29,0,13751,1
2/2/2023 17:04,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-67,13.8,10,68.47,26.7,0,12392,1
2/2/2023 17:04,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-66,13.2,10,69.03,24.29,0,13751,1
2/2/2023 17:05,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-70,7.5,10,68.63,25.34,0,251,1
2/2/2023 17:05,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-71,12.2,10,68.95,26.39,0,14405,1
2/2/2023 17:05,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-67,12.5,10,69.01,24.27,0,13752,1
2/2/2023 17:05,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-66,9.2,10,68.45,26.7,0,12393,1
2/2/2023 17:06,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-71,11,10,68.99,26.21,0,14406,1
2/2/2023 17:06,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-67,9.2,10,68.63,25.24,0,252,1
2/2/2023 17:07,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-69,10.2,10,68.58,25.19,0,253,1
2/2/2023 17:07,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-64,11.2,10,68.41,26.57,0,12395,1
2/2/2023 17:07,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-84,8.5,10,68.34,24.82,0,14269,1
2/2/2023 17:09,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-63,11.8,10,68.94,24.08,0,13755,1
2/2/2023 17:09,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-81,10.2,10,68.29,24.82,0,14270,1
2/2/2023 17:09,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-65,10.5,10,68.47,25.16,0,255,1
2/2/2023 17:09,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-66,8.8,10,68.38,26.48,0,12397,1
2/2/2023 17:09,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-89,10.5,10,68.29,24.79,0,14271,1
2/2/2023 17:10,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-67,9.5,10,68.45,25.05,0,256,1
2/2/2023 17:10,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-66,13.5,10,68.92,24.05,0,13756,1
2/2/2023 17:10,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-70,8.5,10,69.03,25.96,0,14410,1
2/2/2023 17:10,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-64,11.5,10,68.9,24.05,0,13757,1
2/2/2023 17:11,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-85,10.5,10,68.25,24.84,0,14272,1
2/2/2023 17:11,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-68,10.5,10,68.41,25.21,0,257,1
2/2/2023 17:12,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-71,11,10,68.36,25.22,0,258,1
